Key;Author;Title;Date;Reference year;Notes;files;No of words;Language;Authorid;Author gender (manual);Author birth;Author death;Size;Time slot;Corpus;First edition;Digital edition;Print edition;Provenance;Titleid;Subgenre;Narrative perspective;Reprint count;Author age (time of writing);Posthumous;Publication statement
FRA40030;Erckmann, Émile;Histoire d'un circonscrit de 1813;1864;1864;;texts/FRA40030.xml;66181;French;https://viaf.org/viaf/31995972;male;1822;1899;medium;1860-1880;ELTeC-French-Extension;1864;;;;;;;unspecified;42;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
FRA40032;Erckmann, Émile;Histoire d'un paysan, 1789-1815, I;1869;1869;;texts/FRA40032.xml;79934;French;https://viaf.org/viaf/31995972;male;1822;1899;medium;1860-1880;ELTeC-French-Extension;1869;;;;;;;unspecified;47;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
FRA40033;Erckmann, Émile;Histoire d'un paysan, 1789-1815, II;1869;1869;;texts/FRA40033.xml;78096;French;https://viaf.org/viaf/31995972;male;1822;1899;medium;1860-1880;ELTeC-French-Extension;1869;;;;;;;unspecified;47;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
FRA40034;Erckmann, Émile;Histoire d'un paysan, 1789-1815, III;1869;1869;;texts/FRA40034.xml;89470;French;https://viaf.org/viaf/31995972;male;1822;1899;medium;1860-1880;ELTeC-French-Extension;1869;;;;;;;unspecified;47;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
FRA40035;Erckmann, Émile;Histoire d'un paysan, 1789-1815, IV;1869;1869;;texts/FRA40035.xml;78464;French;https://viaf.org/viaf/31995972;male;1822;1899;medium;1860-1880;ELTeC-French-Extension;1869;;;;;;;unspecified;47;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
FRA40025;Erckmann, Émile;L'ami Fritz;1864;1864;;texts/FRA40025.xml;66868;French;https://viaf.org/viaf/31995972;male;1822;1899;medium;1860-1880;ELTeC-French-Extension;1864;;;;;;;unspecified;42;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
FRA40026;Erckmann, Émile;Le blocus;1867;1867;;texts/FRA40026.xml;67245;French;https://viaf.org/viaf/31995972;male;1822;1899;medium;1860-1880;ELTeC-French-Extension;1867;;;;;;;unspecified;45;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
FRA40029;Erckmann, Émile;Les deux frères (Les Rantzau);1873;1873;;texts/FRA40029.xml;64876;French;https://viaf.org/viaf/31995972;male;1822;1899;medium;1860-1880;ELTeC-French-Extension;1873;;;;;;;unspecified;51;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
FRA40036;Erckmann, Émile;L'invasion ou le fou Yégof;1862;1862;;texts/FRA40036.xml;71190;French;https://viaf.org/viaf/31995972;male;1822;1899;medium;1860-1880;ELTeC-French-Extension;1862;;;;;;;unspecified;40;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
FRA40037;Erckmann, Émile;Madame Thérèse, ou les volontaires de 92;1863;1863;;texts/FRA40037.xml;60488;French;https://viaf.org/viaf/31995972;male;1822;1899;medium;1860-1880;ELTeC-French-Extension;1863;;;;;;;unspecified;41;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
FRA40028;Erckmann, Émile;Un chef de chantier à l'isthme de Suez;1876;1876;;texts/FRA40028.xml;41440;French;https://viaf.org/viaf/31995972;male;1822;1899;short;1860-1880;ELTeC-French-Extension;1876;;;;;;;unspecified;54;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
FRA40027;Erckmann, Émile;Une campagne en Kabylie;1873;1873;;texts/FRA40027.xml;22776;French;https://viaf.org/viaf/31995972;male;1822;1899;short;1860-1880;ELTeC-French-Extension;1873;;;;;;;unspecified;51;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
FRA40038;Erckmann, Émile;Waterloo;1865;1865;;texts/FRA40038.xml;79964;French;https://viaf.org/viaf/31995972;male;1822;1899;medium;1860-1880;ELTeC-French-Extension;1865;;;;;;;unspecified;43;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
FRA40031;Erckmann, Émile;Histoire d'un homme du peuple;1865;1865;;texts/FRA40031.xml;79261;French;https://viaf.org/viaf/312339246;male;1822;1899;medium;1860-1880;ELTeC-French-Extension;1865;;;;;;;unspecified;43;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
FRA40729;De Maistre, Xavier;Expédition nocturne autour de ma chambre;1825;1825;;texts/FRA40729.xml;16406;French;https://viaf.org/viaf/29612438;male;1763;1852;short;1840-1860;ELTeC-French-Extension;1825;;;;;;;unspecified;62;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
FRA40729;De Maistre, Xavier;Expédition nocturne autour de ma chambre;1825;1825;;texts/FRA40729.xml;16406;French;https://viaf.org/viaf/29612438;male;1763;1852;short;1840-1860;ELTeC-French-Extension;1825;;;;;;;unspecified;62;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
FRA40052;Maupassant, Guy de;Bel-Ami;1885;1885;;texts/FRA40052.xml;110862;French;https://viaf.org/viaf/29537765;male;1850;1893;long;1880-1900;ELTeC-French-Extension;1885;;;;;;;unspecified;35;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
FRA40053;Maupassant, Guy de;Fort comme la mort;1889;1889;;texts/FRA40053.xml;73577;French;https://viaf.org/viaf/29537765;male;1850;1893;medium;1880-1900;ELTeC-French-Extension;1889;;;;;;;unspecified;39;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
FRA40054;Maupassant, Guy de;Mont-Oriol;1887;1887;;texts/FRA40054.xml;82578;French;https://viaf.org/viaf/29537765;male;1850;1893;medium;1880-1900;ELTeC-French-Extension;1887;;;;;;;unspecified;37;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
FRA40055;Maupassant, Guy de;Pierre et Jean;1888;1888;;texts/FRA40055.xml;49297;French;https://viaf.org/viaf/29537765;male;1850;1893;short;1880-1900;ELTeC-French-Extension;1888;;;;;;;unspecified;38;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
FRA40056;Maupassant, Guy de;Une Vie;1883;1883;;texts/FRA40056.xml;75745;French;https://viaf.org/viaf/29537765;male;1850;1893;medium;1880-1900;ELTeC-French-Extension;1883;;;;;;;unspecified;33;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
FRA40562;Balzac, Honoré de;Albert Savarus;1842;1842;;texts/FRA40562.xml;40691;French;https://viaf.org/viaf/29529595;male;1799;1850;short;1840-1860;ELTeC-French-Extension;1842;;;;;;;unspecified;43;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
FRA40569;Balzac, Honoré de;La cousine Bette;1846;1846;;texts/FRA40569.xml;151572;French;https://viaf.org/viaf/29529595;male;1799;1850;long;1840-1860;ELTeC-French-Extension;1846;;;;;;;unspecified;47;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
FRA40561;Balzac, Honoré de;La fausse maîtresse;1842;1842;;texts/FRA40561.xml;18687;French;https://viaf.org/viaf/29529595;male;1799;1850;short;1840-1860;ELTeC-French-Extension;1842;;;;;;;unspecified;43;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
FRA40004;Balzac, Honoré de;La Peau de chagrin;1831;1831;;texts/FRA40004.xml;88812;French;https://viaf.org/viaf/29529595;male;1799;1850;medium;1840-1860;ELTeC-French-Extension;1831;;;;;;;unspecified;32;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
FRA40004;Balzac, Honoré de;La Peau de chagrin;1831;1831;;texts/FRA40004.xml;88812;French;https://viaf.org/viaf/29529595;male;1799;1850;medium;1840-1860;ELTeC-French-Extension;1831;;;;;;;unspecified;32;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
FRA40570;Balzac, Honoré de;Le cousin Pons;1847;1847;;texts/FRA40570.xml;107886;French;https://viaf.org/viaf/29529595;male;1799;1850;long;1840-1860;ELTeC-French-Extension;1847;;;;;;;unspecified;48;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
FRA40572;Balzac, Honoré de;Le curé de village;1841;1841;;texts/FRA40572.xml;89397;French;https://viaf.org/viaf/29529595;male;1799;1850;medium;1840-1860;ELTeC-French-Extension;1841;;;;;;;unspecified;42;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
FRA40568;Balzac, Honoré de;Les comédiens sans le savoir;1845;1845;;texts/FRA40568.xml;20872;French;https://viaf.org/viaf/29529595;male;1799;1850;short;1840-1860;ELTeC-French-Extension;1845;;;;;;;unspecified;46;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
FRA40723;Balzac, Honoré de;Louis Lambert;1832;1832;;texts/FRA40723.xml;38617;French;https://viaf.org/viaf/29529595;male;1799;1850;short;1840-1860;ELTeC-French-Extension;1832;;;;;;;unspecified;33;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
FRA40723;Balzac, Honoré de;Louis Lambert;1832;1832;;texts/FRA40723.xml;38617;French;https://viaf.org/viaf/29529595;male;1799;1850;short;1840-1860;ELTeC-French-Extension;1832;;;;;;;unspecified;33;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
FRA40563;Balzac, Honoré de;Mémoires de deux jeunes mariées;1841;1841;;texts/FRA40563.xml;80053;French;https://viaf.org/viaf/29529595;male;1799;1850;medium;1840-1860;ELTeC-French-Extension;1841;;;;;;;unspecified;42;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
FRA40564;Balzac, Honoré de;Modeste Mignon;1844;1844;;texts/FRA40564.xml;91554;French;https://viaf.org/viaf/29529595;male;1799;1850;medium;1840-1860;ELTeC-French-Extension;1844;;;;;;;unspecified;45;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
FRA40567;Balzac, Honoré de;Pierrette;1840;1840;;texts/FRA40567.xml;51321;French;https://viaf.org/viaf/29529595;male;1799;1850;medium;1840-1860;ELTeC-French-Extension;1840;;;;;;;unspecified;41;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
FRA40005;Balzac, Honoré de;Séraphita;1834;1834;;texts/FRA40005.xml;49623;French;https://viaf.org/viaf/29529595;male;1799;1850;short;1840-1860;ELTeC-French-Extension;1834;;;;;;;unspecified;35;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
FRA40005;Balzac, Honoré de;Séraphita;1834;1834;;texts/FRA40005.xml;49623;French;https://viaf.org/viaf/29529595;male;1799;1850;short;1840-1860;ELTeC-French-Extension;1834;;;;;;;unspecified;35;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
FRA40565;Balzac, Honoré de;Un début dans la vie;1842;1842;;texts/FRA40565.xml;57737;French;https://viaf.org/viaf/29529595;male;1799;1850;medium;1840-1860;ELTeC-French-Extension;1842;;;;;;;unspecified;43;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
FRA40571;Balzac, Honoré de;Une ténébreuse affaire;1841;1841;;texts/FRA40571.xml;72648;French;https://viaf.org/viaf/29529595;male;1799;1850;medium;1840-1860;ELTeC-French-Extension;1841;;;;;;;unspecified;42;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
FRA40566;Balzac, Honoré de;Ursule Mirouët;1841;1841;;texts/FRA40566.xml;82457;French;https://viaf.org/viaf/29529595;male;1799;1850;medium;1840-1860;ELTeC-French-Extension;1841;;;;;;;unspecified;42;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
FRA40421;Mary, Jules;;1898;1898;;texts/FRA40421.xml;70274;French;https://viaf.org/viaf/2503579;male;1851;1922;medium;1880-1900;ELTeC-French-Extension;1898;;;;;;;unspecified;47;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
FRA40422;Mary, Jules;;1898;1898;;texts/FRA40422.xml;75331;French;https://viaf.org/viaf/2503579;male;1851;1922;medium;1880-1900;ELTeC-French-Extension;1898;;;;;;;unspecified;47;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
FRA40423;Mary, Jules;;1886;1886;;texts/FRA40423.xml;50141;French;https://viaf.org/viaf/2503579;male;1851;1922;medium;1880-1900;ELTeC-French-Extension;1886;;;;;;;unspecified;35;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
FRA40738;Nerval, Gérard de;Aurélia;1854;1854;;texts/FRA40738.xml;30852;French;https://viaf.org/viaf/24596532;male;1808;1855;short;1840-1860;ELTeC-French-Extension;1854;;;;;;;unspecified;46;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
FRA41003;Du Boisgobey, Fortuné;Double-blanc;1889;1889;"author not anonym based upon the tei xml; details of the author added based upon the tei xml";texts/FRA41003.xml;118075;French;https://viaf.org/viaf/19720225;male;1821;1891;long;1880-1900;ELTeC-French-Extension;1889;;;;;;;unspecified;68;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
FRA40106;Boisgobey, Fortuné Du;La Bande rouge;1886;1886;;texts/FRA40106.xml;227858;French;https://viaf.org/viaf/19720225;male;1821;1891;long;1880-1900;ELTeC-French-Extension;1886;;;;;;;unspecified;65;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
FRA40108;Du Boisgobey, Fortuné;La Main froide;1889;1889;;texts/FRA40108.xml;97540;French;https://viaf.org/viaf/19720225;male;1821;1891;medium;1880-1900;ELTeC-French-Extension;1889;;;;;;;unspecified;68;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
FRA41199;Du Boisgobey, Fortuné;La Main froide;1889;1889;;texts/FRA41199.xml;97540;French;https://viaf.org/viaf/19720225;male;1821;1891;medium;1880-1900;ELTeC-French-Extension;1889;;;;;;;unspecified;68;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
FRA41008;Du Boisgobey, Fortuné;La voilette bleue;1885;1885;;texts/FRA41008.xml;98624;French;https://viaf.org/viaf/19720225;male;1821;1891;medium;1880-1900;ELTeC-French-Extension;1885;;;;;;;unspecified;64;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
FRA41005;Du Boisgobey, Fortuné;Le crime de l'omnibus;1881;1881;;texts/FRA41005.xml;89771;French;https://viaf.org/viaf/19720225;male;1821;1891;medium;1880-1900;ELTeC-French-Extension;1881;;;;;;;unspecified;60;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
